"Scenario","Distribution","Target_Skewness","Target_ExcessKurtosis","Achieved_Skewness","Achieved_ExcessKurtosis","Lambda","L","Method","Shift_Size","ARL1","SDRL1","MRL1"
"Kurtosis","Skew-Student-t",0.5,8,0.301109579822892,3.40368425670169,0.2,2.8537,"SC",0.25,141.6087,188.456821000589,81
"Kurtosis","Skew-Student-t",0.5,8,0.795425679396633,7.2978343484233,0.3,2.9286,"EWMA",0.25,94.9153,119.486959285329,56
"Kurtosis","Skew-Student-t",0.5,8,0.36329086743528,4.38118743824705,0.3,2.9286,"WV",0.25,88.2961,115.019013915727,51
"Kurtosis","Skew-Student-t",0.5,8,0.494546183404809,6.22883813293633,0.3,2.9286,"WSD",0.25,84.0723,112.081038042208,49
"Kurtosis","Skew-Student-t",0.5,8,0.573767546844783,5.47128726036584,0.3,2.9286,"SC",0.25,124.395,151.851929443941,75.5
"Kurtosis","Skew-Student-t",0.5,8,0.551718539295561,6.56023155439731,0.1,2.6952,"EWMA",0.5,44.9247,64.5803073043103,27
"Kurtosis","Skew-Student-t",0.5,8,0.562529429892235,4.63066462883461,0.1,2.6952,"WV",0.5,41.0361,61.3372694440524,25
"Kurtosis","Skew-Student-t",0.5,8,0.432463557106686,6.28803675796188,0.1,2.6952,"WSD",0.5,38.3886,51.0057736823479,24
"Kurtosis","Skew-Student-t",0.5,8,0.634858344897698,7.45842941744651,0.1,2.6952,"SC",0.5,109.1551,170.957442916999,55
"Kurtosis","Skew-Student-t",0.5,8,0.8338346422145,9.02085216798949,0.2,2.8537,"EWMA",0.5,50.8783,70.145831899574,29
"Kurtosis","Skew-Student-t",0.5,8,0.556899378717016,10.1175149291424,0.2,2.8537,"WV",0.5,46.5193,63.9962184750623,27
"Kurtosis","Skew-Student-t",0.5,8,0.986643101844984,16.1824195953223,0.2,2.8537,"WSD",0.5,42.4024,54.1600129702763,25
"Kurtosis","Skew-Student-t",0.5,8,0.585810175625761,5.18144326514332,0.2,2.8537,"SC",0.5,116.6778,161.714710994192,64
"Kurtosis","Skew-Student-t",0.5,8,0.376659231327328,4.91054349701154,0.3,2.9286,"EWMA",0.5,54.5193,73.6136694150106,31
"Kurtosis","Skew-Student-t",0.5,8,0.414978359658072,4.62156609703429,0.3,2.9286,"WV",0.5,51.3419,67.6664959921672,30
"Kurtosis","Skew-Student-t",0.5,8,0.631681164165253,8.37507771226234,0.3,2.9286,"WSD",0.5,47.5469,65.5758234355614,27
"Kurtosis","Skew-Student-t",0.5,8,0.57267620485461,6.08222069890244,0.3,2.9286,"SC",0.5,112.1458,146.756168795959,63.5
"Kurtosis","Skew-Student-t",0.5,8,0.334790366430031,6.31360159148523,0.1,2.6952,"EWMA",0.75,20.6224,19.4583833117788,15
"Kurtosis","Skew-Student-t",0.5,8,0.532819494683006,5.65110270637778,0.1,2.6952,"WV",0.75,19.6273,17.1428930635485,15
"Kurtosis","Skew-Student-t",0.5,8,0.472393608555397,5.66341784975231,0.1,2.6952,"WSD",0.75,19.1728,17.4574802454894,14
"Kurtosis","Skew-Student-t",0.5,8,0.558542222057088,5.77844082661306,0.1,2.6952,"SC",0.75,39.8549,64.3955163364844,25
"Kurtosis","Skew-Student-t",0.5,8,0.524488427168462,6.26012144599827,0.2,2.8537,"EWMA",0.75,24.9348,30.1933289431832,16
"Kurtosis","Skew-Student-t",0.5,8,0.744353395223556,6.4214905109293,0.2,2.8537,"WV",0.75,23.3535,29.1067424834144,15
"Kurtosis","Skew-Student-t",0.5,8,0.508727161987073,6.15408967298267,0.2,2.8537,"WSD",0.75,22.2385,30.0528290682175,14
"Kurtosis","Skew-Student-t",0.5,8,0.482017979326849,4.60962149812218,0.2,2.8537,"SC",0.75,53.1163,81.4650343981573,29
"Kurtosis","Skew-Student-t",0.5,8,0.985575875801421,15.623551089536,0.3,2.9286,"EWMA",0.75,29.9906,38.2154988725178,18
"Kurtosis","Skew-Student-t",0.5,8,0.563419755247395,5.97451686562871,0.3,2.9286,"WV",0.75,28.4841,36.4621515552717,17
"Kurtosis","Skew-Student-t",0.5,8,0.461470913964642,5.63444962381669,0.3,2.9286,"WSD",0.75,26.4799,35.5239861410447,16
"Kurtosis","Skew-Student-t",0.5,8,1.11713907839806,24.3917079808376,0.3,2.9286,"SC",0.75,106.2485,146.212824221224,60
"Kurtosis","Skew-Student-t",0.5,8,0.503897930466375,4.50377967009383,0.1,2.6952,"EWMA",1,12.4952,8.64100941235261,10
"Kurtosis","Skew-Student-t",0.5,8,0.634136079559533,7.1635969910919,0.1,2.6952,"WV",1,12.1457,7.93618105936229,10
"Kurtosis","Skew-Student-t",0.5,8,0.670756790860285,6.85153195661012,0.1,2.6952,"WSD",1,11.7161,7.71161770932464,10
"Kurtosis","Skew-Student-t",0.5,8,0.461319660206707,7.71801164774229,0.1,2.6952,"SC",1,18.3047,16.5122355634339,14
"Kurtosis","Skew-Student-t",0.5,8,1.09548028474558,13.6480766136911,0.2,2.8537,"EWMA",1,14.2264,13.8804758492272,10
"Kurtosis","Skew-Student-t",0.5,8,0.533624535170144,6.42653974117281,0.2,2.8537,"WV",1,13.1947,12.1772254800525,10
"Kurtosis","Skew-Student-t",0.5,8,0.662600093130625,7.04091324712432,0.2,2.8537,"WSD",1,12.981,23.0695569841717,9
"Kurtosis","Skew-Student-t",0.5,8,0.480351154915383,4.81188336003909,0.2,2.8537,"SC",1,26.2062,43.2325061327545,16
"Kurtosis","Skew-Student-t",0.5,8,0.485102338054349,8.4815574364143,0.3,2.9286,"EWMA",1,17.2001,19.5560656564759,11
"Kurtosis","Skew-Student-t",0.5,8,0.574185745765782,4.3100473143203,0.3,2.9286,"WV",1,15.8297,18.6060397823298,10
"Kurtosis","Skew-Student-t",0.5,8,1.35050083878658,26.465894479027,0.3,2.9286,"WSD",1,14.864,16.6218510579676,10
"Kurtosis","Skew-Student-t",0.5,8,0.383241576244494,5.69246311896574,0.3,2.9286,"SC",1,31.1802,44.9060239061343,18
"Kurtosis","Skew-Student-t",0.5,8,0.353689606754879,7.26181918275289,0.1,2.6952,"EWMA",1.5,6.977,3.29738658270873,6
"Kurtosis","Skew-Student-t",0.5,8,0.618324277976973,7.67616971755648,0.1,2.6952,"WV",1.5,6.8768,5.42558434240457,6
"Kurtosis","Skew-Student-t",0.5,8,1.78744463798282,40.2288428801924,0.1,2.6952,"WSD",1.5,6.6024,2.96563546973898,6
"Kurtosis","Skew-Student-t",0.5,8,0.492679279865783,4.69236640812183,0.1,2.6952,"SC",1.5,9.2554,4.54832271985579,8
"Kurtosis","Skew-Student-t",0.5,8,1.09374270095917,19.2003447301212,0.2,2.8537,"EWMA",1.5,6.6926,4.14075111809225,6
"Kurtosis","Skew-Student-t",0.5,8,0.398270086802022,3.67107099570253,0.2,2.8537,"WV",1.5,6.4809,3.98532601832613,6
"Kurtosis","Skew-Student-t",0.5,8,0.447535815344384,5.41725486754561,0.2,2.8537,"WSD",1.5,6.2163,3.72184087783881,5
"Kurtosis","Skew-Student-t",0.5,8,0.431861399956387,5.95152999491027,0.2,2.8537,"SC",1.5,9.4695,7.68921206289792,8
"Kurtosis","Skew-Student-t",0.5,8,0.721360350694693,7.44032177557833,0.3,2.9286,"EWMA",1.5,7.18,5.50937703588458,6
"Kurtosis","Skew-Student-t",0.5,8,0.437710061479117,4.16983934482357,0.3,2.9286,"WV",1.5,6.9863,5.50103067105105,6
"Kurtosis","Skew-Student-t",0.5,8,0.357841453775683,4.71174796844006,0.3,2.9286,"WSD",1.5,6.7036,5.16166749424371,5
"Kurtosis","Skew-Student-t",0.5,8,0.0862389763910767,10.3455374316304,0.3,2.9286,"SC",1.5,8.1552,7.67868538103484,6
